# BEAST v1.8.4
# Generated Tue Jan 21 10:44:43 PST 2020 [seed=1579632280352]
# mumps-NA-DTA-skygrid-25-2020-01-16.xml
state	division
89610000	"illinois"
89620000	"new_york"
89630000	"ontario"
89640000	"kansas"
89650000	"california"
89660000	"virginia"
89670000	"indiana"
89680000	"montana"
89690000	"iowa"
89700000	"california"
89710000	"british_columbia"
89720000	"kansas"
89730000	"ohio"
89740000	"illinois"
89750000	"new_jersey"
89760000	"new_jersey"
89770000	"ontario"
89780000	"pennsylvania"
89790000	"illinois"
89800000	"iowa"
89810000	"manitoba"
89820000	"wisconsin"
89830000	"new_jersey"
89840000	"new_jersey"
89850000	"pennsylvania"
89860000	"alabama"
89870000	"illinois"
89880000	"new_york"
89890000	"washington"
89900000	"iowa"
89910000	"missouri"
89920000	"iowa"
89930000	"arkansas"
89940000	"iowa"
89950000	"massachusetts"
89960000	"virginia"
89970000	"kansas"
89980000	"virginia"
89990000	"british_columbia"
90000000	"new_jersey"
90010000	"kansas"
90020000	"missouri"
90030000	"kansas"
90040000	"arkansas"
90050000	"new_york"
90060000	"new_hampshire"
90070000	"iowa"
90080000	"north_dakota"
90090000	"virginia"
90100000	"new_york"
90110000	"iowa"
90120000	"north_dakota"
90130000	"british_columbia"
90140000	"texas"
90150000	"north_dakota"
90160000	"texas"
90170000	"ohio"
90180000	"michigan"
90190000	"indiana"
90200000	"british_columbia"
90210000	"wisconsin"
90220000	"pennsylvania"
90230000	"indiana"
90240000	"arkansas"
90250000	"british_columbia"
90260000	"kansas"
90270000	"california"
90280000	"washington"
90290000	"wisconsin"
90300000	"illinois"
90310000	"virginia"
90320000	"new_york"
90330000	"missouri"
90340000	"ontario"
90350000	"california"
90360000	"kansas"
90370000	"new_jersey"
90380000	"new_york"
90390000	"texas"
90400000	"washington"
90410000	"pennsylvania"
90420000	"north_carolina"
90430000	"montana"
90440000	"arkansas"
90450000	"kansas"
90460000	"new_jersey"
90470000	"ohio"
90480000	"ohio"
90490000	"michigan"
90500000	"new_hampshire"
90510000	"ontario"
90520000	"north_dakota"
90530000	"california"
90540000	"ohio"
90550000	"arkansas"
90560000	"pennsylvania"
90570000	"montana"
90580000	"washington"
90590000	"missouri"
90600000	"washington"
90610000	"iowa"
90620000	"washington"
90630000	"washington"
90640000	"ontario"
90650000	"new_york"
90660000	"michigan"
90670000	"arkansas"
90680000	"wisconsin"
90690000	"north_dakota"
90700000	"new_jersey"
90710000	"indiana"
90720000	"wisconsin"
90730000	"massachusetts"
90740000	"new_york"
90750000	"wisconsin"
90760000	"north_carolina"
90770000	"pennsylvania"
90780000	"ontario"
90790000	"ohio"
90800000	"indiana"
90810000	"new_hampshire"
90820000	"missouri"
90830000	"illinois"
90840000	"new_jersey"
90850000	"ontario"
90860000	"british_columbia"
90870000	"pennsylvania"
90880000	"british_columbia"
90890000	"louisiana"
90900000	"illinois"
90910000	"british_columbia"
90920000	"north_carolina"
90930000	"washington"
90940000	"massachusetts"
90950000	"british_columbia"
90960000	"new_jersey"
90970000	"ontario"
90980000	"ontario"
90990000	"missouri"
91000000	"missouri"
91010000	"manitoba"
91020000	"arkansas"
91030000	"iowa"
91040000	"new_york"
91050000	"texas"
91060000	"new_jersey"
91070000	"ontario"
91080000	"virginia"
91090000	"massachusetts"
91100000	"north_dakota"
91110000	"new_jersey"
91120000	"indiana"
91130000	"new_jersey"
91140000	"michigan"
91150000	"ohio"
91160000	"iowa"
91170000	"pennsylvania"
91180000	"michigan"
91190000	"michigan"
91200000	"north_carolina"
91210000	"virginia"
91220000	"washington"
91230000	"missouri"
91240000	"louisiana"
91250000	"ohio"
91260000	"montana"
91270000	"british_columbia"
91280000	"massachusetts"
91290000	"kansas"
91300000	"arkansas"
91310000	"michigan"
91320000	"michigan"
91330000	"british_columbia"
91340000	"ontario"
91350000	"ontario"
91360000	"illinois"
91370000	"ontario"
91380000	"iowa"
91390000	"california"
91400000	"ontario"
91410000	"massachusetts"
91420000	"montana"
91430000	"wisconsin"
91440000	"new_jersey"
91450000	"indiana"
91460000	"manitoba"
91470000	"new_york"
91480000	"missouri"
91490000	"manitoba"
91500000	"british_columbia"
91510000	"virginia"
91520000	"kansas"
91530000	"indiana"
91540000	"virginia"
91550000	"ohio"
91560000	"new_jersey"
91570000	"pennsylvania"
91580000	"iowa"
91590000	"virginia"
91600000	"manitoba"
91610000	"arkansas"
91620000	"north_carolina"
91630000	"new_york"
91640000	"indiana"
91650000	"ontario"
91660000	"pennsylvania"
91670000	"pennsylvania"
91680000	"british_columbia"
91690000	"iowa"
91700000	"kansas"
91710000	"new_york"
91720000	"arkansas"
91730000	"missouri"
91740000	"alabama"
91750000	"illinois"
91760000	"ontario"
91770000	"kansas"
91780000	"ohio"
91790000	"iowa"
91800000	"ontario"
91810000	"iowa"
91820000	"missouri"
91830000	"massachusetts"
91840000	"ohio"
91850000	"ohio"
91860000	"wisconsin"
91870000	"north_carolina"
91880000	"massachusetts"
91890000	"ontario"
91900000	"pennsylvania"
91910000	"missouri"
91920000	"iowa"
91930000	"massachusetts"
91940000	"wisconsin"
91950000	"indiana"
91960000	"georgia"
91970000	"indiana"
91980000	"georgia"
91990000	"pennsylvania"
92000000	"ontario"
92010000	"virginia"
92020000	"missouri"
92030000	"new_jersey"
92040000	"new_york"
92050000	"michigan"
92060000	"british_columbia"
92070000	"washington"
92080000	"michigan"
92090000	"british_columbia"
92100000	"iowa"
92110000	"kansas"
92120000	"montana"
92130000	"missouri"
92140000	"north_dakota"
92150000	"arkansas"
92160000	"indiana"
92170000	"new_york"
92180000	"iowa"
92190000	"indiana"
92200000	"iowa"
92210000	"washington"
92220000	"louisiana"
92230000	"arkansas"
92240000	"arkansas"
92250000	"washington"
92260000	"north_carolina"
92270000	"british_columbia"
92280000	"iowa"
92290000	"virginia"
92300000	"michigan"
92310000	"wisconsin"
92320000	"iowa"
92330000	"massachusetts"
92340000	"california"
92350000	"iowa"
92360000	"wisconsin"
92370000	"virginia"
92380000	"texas"
92390000	"new_york"
92400000	"north_carolina"
92410000	"new_jersey"
92420000	"ontario"
92430000	"michigan"
92440000	"wisconsin"
92450000	"north_dakota"
92460000	"kansas"
92470000	"missouri"
92480000	"ontario"
92490000	"north_carolina"
92500000	"michigan"
92510000	"washington"
92520000	"georgia"
92530000	"montana"
92540000	"alabama"
92550000	"pennsylvania"
92560000	"new_jersey"
92570000	"arkansas"
92580000	"california"
92590000	"georgia"
92600000	"georgia"
92610000	"illinois"
92620000	"alabama"
92630000	"washington"
92640000	"illinois"
92650000	"alabama"
92660000	"california"
92670000	"north_dakota"
92680000	"british_columbia"
92690000	"wisconsin"
92700000	"iowa"
92710000	"ontario"
92720000	"north_carolina"
92730000	"alabama"
92740000	"missouri"
92750000	"pennsylvania"
92760000	"california"
92770000	"iowa"
92780000	"michigan"
92790000	"wisconsin"
92800000	"arkansas"
92810000	"michigan"
92820000	"michigan"
92830000	"massachusetts"
92840000	"british_columbia"
92850000	"ontario"
92860000	"wisconsin"
92870000	"illinois"
92880000	"iowa"
92890000	"ohio"
92900000	"louisiana"
92910000	"new_jersey"
92920000	"new_york"
92930000	"new_hampshire"
92940000	"indiana"
92950000	"massachusetts"
92960000	"arkansas"
92970000	"illinois"
92980000	"michigan"
92990000	"arkansas"
93000000	"washington"
93010000	"ohio"
93020000	"north_carolina"
93030000	"pennsylvania"
93040000	"illinois"
93050000	"louisiana"
93060000	"missouri"
93070000	"manitoba"
93080000	"texas"
93090000	"illinois"
93100000	"new_york"
93110000	"washington"
93120000	"montana"
93130000	"virginia"
93140000	"montana"
93150000	"british_columbia"
93160000	"ohio"
93170000	"montana"
93180000	"ontario"
93190000	"texas"
93200000	"montana"
93210000	"virginia"
93220000	"kansas"
93230000	"massachusetts"
93240000	"texas"
93250000	"michigan"
93260000	"pennsylvania"
93270000	"california"
93280000	"michigan"
93290000	"new_jersey"
93300000	"indiana"
93310000	"illinois"
93320000	"california"
93330000	"washington"
93340000	"missouri"
93350000	"new_jersey"
93360000	"california"
93370000	"virginia"
93380000	"iowa"
93390000	"new_jersey"
93400000	"illinois"
93410000	"arkansas"
93420000	"iowa"
93430000	"california"
93440000	"michigan"
93450000	"kansas"
93460000	"pennsylvania"
93470000	"north_dakota"
93480000	"missouri"
93490000	"illinois"
93500000	"wisconsin"
93510000	"massachusetts"
93520000	"michigan"
93530000	"new_jersey"
93540000	"alabama"
93550000	"british_columbia"
93560000	"ohio"
93570000	"manitoba"
93580000	"illinois"
93590000	"illinois"
93600000	"washington"
93610000	"illinois"
93620000	"north_dakota"
93630000	"louisiana"
93640000	"illinois"
93650000	"montana"
93660000	"missouri"
93670000	"wisconsin"
93680000	"washington"
93690000	"texas"
93700000	"washington"
93710000	"british_columbia"
93720000	"ontario"
93730000	"new_york"
93740000	"ontario"
93750000	"washington"
93760000	"illinois"
93770000	"ohio"
93780000	"north_carolina"
93790000	"indiana"
93800000	"missouri"
93810000	"wisconsin"
93820000	"louisiana"
93830000	"texas"
93840000	"alabama"
93850000	"washington"
93860000	"arkansas"
93870000	"new_hampshire"
93880000	"wisconsin"
93890000	"michigan"
93900000	"ohio"
93910000	"ohio"
93920000	"british_columbia"
93930000	"virginia"
93940000	"arkansas"
93950000	"british_columbia"
93960000	"new_jersey"
93970000	"illinois"
93980000	"arkansas"
93990000	"british_columbia"
94000000	"virginia"
94010000	"kansas"
94020000	"montana"
94030000	"washington"
94040000	"new_hampshire"
94050000	"new_jersey"
94060000	"georgia"
94070000	"texas"
94080000	"indiana"
94090000	"new_york"
94100000	"iowa"
94110000	"arkansas"
94120000	"new_hampshire"
94130000	"manitoba"
94140000	"texas"
94150000	"texas"
94160000	"ohio"
94170000	"new_jersey"
94180000	"massachusetts"
94190000	"virginia"
94200000	"missouri"
94210000	"arkansas"
94220000	"indiana"
94230000	"alabama"
94240000	"illinois"
94250000	"massachusetts"
94260000	"arkansas"
94270000	"washington"
94280000	"indiana"
94290000	"alabama"
94300000	"north_dakota"
94310000	"montana"
94320000	"north_dakota"
94330000	"virginia"
94340000	"wisconsin"
94350000	"michigan"
94360000	"ontario"
94370000	"massachusetts"
94380000	"ontario"
94390000	"british_columbia"
94400000	"virginia"
94410000	"wisconsin"
94420000	"arkansas"
94430000	"washington"
94440000	"wisconsin"
94450000	"virginia"
94460000	"washington"
94470000	"new_york"
94480000	"wisconsin"
94490000	"california"
94500000	"ohio"
94510000	"washington"
94520000	"illinois"
94530000	"arkansas"
94540000	"arkansas"
94550000	"illinois"
94560000	"michigan"
94570000	"illinois"
94580000	"indiana"
94590000	"indiana"
94600000	"indiana"
94610000	"virginia"
94620000	"louisiana"
94630000	"pennsylvania"
94640000	"wisconsin"
94650000	"new_jersey"
94660000	"british_columbia"
94670000	"alabama"
94680000	"new_hampshire"
94690000	"pennsylvania"
94700000	"iowa"
94710000	"british_columbia"
94720000	"alabama"
94730000	"michigan"
94740000	"washington"
94750000	"british_columbia"
94760000	"pennsylvania"
94770000	"iowa"
94780000	"washington"
94790000	"british_columbia"
94800000	"virginia"
94810000	"montana"
94820000	"missouri"
94830000	"north_carolina"
94840000	"michigan"
94850000	"alabama"
94860000	"pennsylvania"
94870000	"british_columbia"
94880000	"washington"
94890000	"wisconsin"
94900000	"north_dakota"
94910000	"new_york"
94920000	"wisconsin"
94930000	"louisiana"
94940000	"california"
94950000	"washington"
94960000	"michigan"
94970000	"illinois"
94980000	"kansas"
94990000	"california"
95000000	"ohio"
95010000	"texas"
95020000	"virginia"
95030000	"ohio"
95040000	"indiana"
95050000	"manitoba"
95060000	"illinois"
95070000	"new_jersey"
95080000	"north_carolina"
95090000	"texas"
95100000	"north_carolina"
95110000	"indiana"
95120000	"massachusetts"
95130000	"new_york"
95140000	"ohio"
95150000	"indiana"
95160000	"missouri"
95170000	"missouri"
95180000	"alabama"
95190000	"indiana"
95200000	"alabama"
95210000	"pennsylvania"
95220000	"arkansas"
95230000	"iowa"
95240000	"indiana"
95250000	"indiana"
95260000	"ohio"
95270000	"iowa"
95280000	"wisconsin"
95290000	"massachusetts"
95300000	"manitoba"
95310000	"wisconsin"
95320000	"pennsylvania"
95330000	"michigan"
95340000	"north_dakota"
95350000	"michigan"
95360000	"washington"
95370000	"georgia"
95380000	"kansas"
95390000	"virginia"
95400000	"new_york"
95410000	"washington"
95420000	"california"
95430000	"georgia"
95440000	"british_columbia"
95450000	"washington"
95460000	"ohio"
95470000	"new_jersey"
95480000	"texas"
95490000	"kansas"
95500000	"iowa"
95510000	"indiana"
95520000	"michigan"
95530000	"new_jersey"
95540000	"texas"
95550000	"california"
95560000	"arkansas"
95570000	"ontario"
95580000	"missouri"
95590000	"washington"
95600000	"virginia"
95610000	"new_york"
95620000	"ontario"
95630000	"montana"
95640000	"california"
95650000	"california"
95660000	"kansas"
95670000	"indiana"
95680000	"manitoba"
95690000	"new_hampshire"
95700000	"missouri"
95710000	"illinois"
95720000	"massachusetts"
95730000	"new_york"
95740000	"indiana"
95750000	"georgia"
95760000	"georgia"
95770000	"arkansas"
95780000	"michigan"
95790000	"kansas"
95800000	"arkansas"
95810000	"british_columbia"
95820000	"massachusetts"
95830000	"massachusetts"
95840000	"massachusetts"
95850000	"alabama"
95860000	"ohio"
95870000	"british_columbia"
95880000	"alabama"
95890000	"iowa"
95900000	"washington"
95910000	"new_jersey"
95920000	"kansas"
95930000	"british_columbia"
95940000	"iowa"
95950000	"new_york"
95960000	"texas"
95970000	"louisiana"
95980000	"arkansas"
95990000	"north_dakota"
96000000	"british_columbia"
96010000	"washington"
96020000	"arkansas"
96030000	"british_columbia"
96040000	"manitoba"
96050000	"pennsylvania"
96060000	"british_columbia"
96070000	"massachusetts"
96080000	"illinois"
96090000	"washington"
96100000	"massachusetts"
96110000	"new_york"
96120000	"illinois"
96130000	"ontario"
96140000	"illinois"
96150000	"washington"
96160000	"wisconsin"
96170000	"iowa"
96180000	"alabama"
96190000	"pennsylvania"
96200000	"california"
96210000	"virginia"
96220000	"iowa"
96230000	"indiana"
96240000	"new_jersey"
96250000	"wisconsin"
96260000	"illinois"
96270000	"michigan"
96280000	"california"
96290000	"ontario"
96300000	"illinois"
96310000	"north_dakota"
96320000	"illinois"
96330000	"arkansas"
96340000	"illinois"
96350000	"georgia"
96360000	"new_jersey"
96370000	"kansas"
96380000	"illinois"
96390000	"pennsylvania"
96400000	"new_york"
96410000	"washington"
96420000	"british_columbia"
96430000	"washington"
96440000	"new_york"
96450000	"british_columbia"
96460000	"missouri"
96470000	"north_dakota"
96480000	"pennsylvania"
96490000	"washington"
96500000	"massachusetts"
96510000	"michigan"
96520000	"british_columbia"
96530000	"louisiana"
96540000	"ontario"
96550000	"ohio"
96560000	"north_dakota"
96570000	"pennsylvania"
96580000	"virginia"
96590000	"iowa"
96600000	"virginia"
96610000	"wisconsin"
96620000	"iowa"
96630000	"new_jersey"
96640000	"missouri"
96650000	"arkansas"
96660000	"illinois"
96670000	"ohio"
96680000	"missouri"
96690000	"british_columbia"
96700000	"kansas"
96710000	"washington"
96720000	"wisconsin"
96730000	"ontario"
96740000	"washington"
96750000	"ontario"
96760000	"ohio"
96770000	"michigan"
96780000	"michigan"
96790000	"arkansas"
96800000	"kansas"
96810000	"pennsylvania"
96820000	"massachusetts"
96830000	"arkansas"
96840000	"washington"
96850000	"wisconsin"
96860000	"pennsylvania"
96870000	"virginia"
96880000	"washington"
96890000	"montana"
96900000	"new_york"
96910000	"massachusetts"
96920000	"arkansas"
96930000	"michigan"
96940000	"georgia"
96950000	"new_york"
96960000	"missouri"
96970000	"iowa"
96980000	"washington"
96990000	"ohio"
97000000	"ohio"
97010000	"montana"
97020000	"new_jersey"
97030000	"california"
97040000	"pennsylvania"
97050000	"massachusetts"
97060000	"arkansas"
97070000	"georgia"
97080000	"new_hampshire"
97090000	"pennsylvania"
97100000	"manitoba"
97110000	"north_carolina"
97120000	"kansas"
97130000	"massachusetts"
97140000	"ontario"
97150000	"arkansas"
97160000	"north_carolina"
97170000	"texas"
97180000	"illinois"
97190000	"montana"
97200000	"pennsylvania"
97210000	"ohio"
97220000	"north_dakota"
97230000	"pennsylvania"
97240000	"ohio"
97250000	"pennsylvania"
97260000	"wisconsin"
97270000	"ohio"
97280000	"georgia"
97290000	"georgia"
97300000	"british_columbia"
97310000	"pennsylvania"
97320000	"wisconsin"
97330000	"arkansas"
97340000	"texas"
97350000	"massachusetts"
97360000	"michigan"
97370000	"missouri"
97380000	"california"
97390000	"arkansas"
97400000	"washington"
97410000	"alabama"
97420000	"north_dakota"
97430000	"iowa"
97440000	"arkansas"
97450000	"new_jersey"
97460000	"california"
97470000	"arkansas"
97480000	"pennsylvania"
97490000	"new_jersey"
97500000	"wisconsin"
97510000	"new_york"
97520000	"wisconsin"
97530000	"kansas"
97540000	"ohio"
97550000	"indiana"
97560000	"new_york"
97570000	"montana"
97580000	"new_york"
97590000	"illinois"
97600000	"michigan"
97610000	"washington"
97620000	"ontario"
97630000	"new_jersey"
97640000	"manitoba"
97650000	"arkansas"
97660000	"california"
97670000	"ontario"
97680000	"georgia"
97690000	"virginia"
97700000	"michigan"
97710000	"indiana"
97720000	"pennsylvania"
97730000	"alabama"
97740000	"british_columbia"
97750000	"arkansas"
97760000	"virginia"
97770000	"missouri"
97780000	"british_columbia"
97790000	"arkansas"
97800000	"new_jersey"
97810000	"wisconsin"
97820000	"wisconsin"
97830000	"ontario"
97840000	"ohio"
97850000	"pennsylvania"
97860000	"arkansas"
97870000	"ohio"
97880000	"new_hampshire"
97890000	"virginia"
97900000	"alabama"
97910000	"british_columbia"
97920000	"alabama"
97930000	"alabama"
97940000	"iowa"
97950000	"iowa"
97960000	"massachusetts"
97970000	"arkansas"
97980000	"wisconsin"
97990000	"washington"
98000000	"california"
98010000	"missouri"
98020000	"north_dakota"
98030000	"manitoba"
98040000	"washington"
98050000	"ontario"
98060000	"manitoba"
98070000	"massachusetts"
98080000	"new_york"
98090000	"new_hampshire"
98100000	"washington"
98110000	"indiana"
98120000	"georgia"
98130000	"indiana"
98140000	"alabama"
98150000	"illinois"
98160000	"british_columbia"
98170000	"ohio"
98180000	"new_york"
98190000	"iowa"
98200000	"indiana"
98210000	"ohio"
98220000	"washington"
98230000	"arkansas"
