state	number_transitions
tree STATE_43750000	13
tree STATE_43760000	13
tree STATE_43770000	13
tree STATE_43780000	14
tree STATE_43790000	13
tree STATE_43800000	13
tree STATE_43810000	13
tree STATE_43820000	13
tree STATE_43830000	13
tree STATE_43840000	13
tree STATE_43850000	13
tree STATE_43860000	12
tree STATE_43870000	13
tree STATE_43880000	13
tree STATE_43890000	13
tree STATE_43900000	13
tree STATE_43910000	15
tree STATE_43920000	13
tree STATE_43930000	12
tree STATE_43940000	14
tree STATE_43950000	12
tree STATE_43960000	13
tree STATE_43970000	12
tree STATE_43980000	13
tree STATE_43990000	14
tree STATE_44000000	13
tree STATE_44010000	13
tree STATE_44020000	13
tree STATE_44030000	13
tree STATE_44040000	13
tree STATE_44050000	15
tree STATE_44060000	13
tree STATE_44070000	14
tree STATE_44080000	14
tree STATE_44090000	14
tree STATE_44100000	14
tree STATE_44110000	14
tree STATE_44120000	14
tree STATE_44130000	14
tree STATE_44140000	13
tree STATE_44150000	13
tree STATE_44160000	13
tree STATE_44170000	13
tree STATE_44180000	15
tree STATE_44190000	14
tree STATE_44200000	16
tree STATE_44210000	14
tree STATE_44220000	14
tree STATE_44230000	14
tree STATE_44240000	14
tree STATE_44250000	14
tree STATE_44260000	15
tree STATE_44270000	14
tree STATE_44280000	14
tree STATE_44290000	14
tree STATE_44300000	14
tree STATE_44310000	12
tree STATE_44320000	11
tree STATE_44330000	12
tree STATE_44340000	13
tree STATE_44350000	13
tree STATE_44360000	12
tree STATE_44370000	13
tree STATE_44380000	13
tree STATE_44390000	13
tree STATE_44400000	14
tree STATE_44410000	13
tree STATE_44420000	13
tree STATE_44430000	12
tree STATE_44440000	13
tree STATE_44450000	14
tree STATE_44460000	14
tree STATE_44470000	15
tree STATE_44480000	13
tree STATE_44490000	14
tree STATE_44500000	14
tree STATE_44510000	13
tree STATE_44520000	13
tree STATE_44530000	13
tree STATE_44540000	15
tree STATE_44550000	14
tree STATE_44560000	14
tree STATE_44570000	14
tree STATE_44580000	13
tree STATE_44590000	13
tree STATE_44600000	13
tree STATE_44610000	13
tree STATE_44620000	13
tree STATE_44630000	13
tree STATE_44640000	12
tree STATE_44650000	12
tree STATE_44660000	12
tree STATE_44670000	15
tree STATE_44680000	13
tree STATE_44690000	12
tree STATE_44700000	13
tree STATE_44710000	13
tree STATE_44720000	14
tree STATE_44730000	13
tree STATE_44740000	13
tree STATE_44750000	13
tree STATE_44760000	13
tree STATE_44770000	13
tree STATE_44780000	14
tree STATE_44790000	13
tree STATE_44800000	13
tree STATE_44810000	13
tree STATE_44820000	13
tree STATE_44830000	13
tree STATE_44840000	13
tree STATE_44850000	13
tree STATE_44860000	13
tree STATE_44870000	14
tree STATE_44880000	13
tree STATE_44890000	13
tree STATE_44900000	13
tree STATE_44910000	14
tree STATE_44920000	16
tree STATE_44930000	14
tree STATE_44940000	14
tree STATE_44950000	14
tree STATE_44960000	13
tree STATE_44970000	14
tree STATE_44980000	15
tree STATE_44990000	14
tree STATE_45000000	14
tree STATE_45010000	14
tree STATE_45020000	14
tree STATE_45030000	13
tree STATE_45040000	13
tree STATE_45050000	15
tree STATE_45060000	15
tree STATE_45070000	15
tree STATE_45080000	15
tree STATE_45090000	15
tree STATE_45100000	15
tree STATE_45110000	14
tree STATE_45120000	13
tree STATE_45130000	12
tree STATE_45140000	13
tree STATE_45150000	14
tree STATE_45160000	16
tree STATE_45170000	13
tree STATE_45180000	13
tree STATE_45190000	13
tree STATE_45200000	13
tree STATE_45210000	13
tree STATE_45220000	13
tree STATE_45230000	13
tree STATE_45240000	13
tree STATE_45250000	12
tree STATE_45260000	13
tree STATE_45270000	13
tree STATE_45280000	13
tree STATE_45290000	13
tree STATE_45300000	14
tree STATE_45310000	14
tree STATE_45320000	13
tree STATE_45330000	14
tree STATE_45340000	15
tree STATE_45350000	14
tree STATE_45360000	14
tree STATE_45370000	15
tree STATE_45380000	14
tree STATE_45390000	14
tree STATE_45400000	14
tree STATE_45410000	14
tree STATE_45420000	14
tree STATE_45430000	14
tree STATE_45440000	14
tree STATE_45450000	13
tree STATE_45460000	14
tree STATE_45470000	13
tree STATE_45480000	15
tree STATE_45490000	15
tree STATE_45500000	14
tree STATE_45510000	14
tree STATE_45520000	14
tree STATE_45530000	15
tree STATE_45540000	15
tree STATE_45550000	14
tree STATE_45560000	14
tree STATE_45570000	14
tree STATE_45580000	14
tree STATE_45590000	14
tree STATE_45600000	14
tree STATE_45610000	14
tree STATE_45620000	14
tree STATE_45630000	16
tree STATE_45640000	13
tree STATE_45650000	14
tree STATE_45660000	12
tree STATE_45670000	14
tree STATE_45680000	14
tree STATE_45690000	13
tree STATE_45700000	14
tree STATE_45710000	14
tree STATE_45720000	13
tree STATE_45730000	13
tree STATE_45740000	13
tree STATE_45750000	13
tree STATE_45760000	13
tree STATE_45770000	12
tree STATE_45780000	12
tree STATE_45790000	13
tree STATE_45800000	15
tree STATE_45810000	16
tree STATE_45820000	14
tree STATE_45830000	15
tree STATE_45840000	15
tree STATE_45850000	14
tree STATE_45860000	14
tree STATE_45870000	15
tree STATE_45880000	14
tree STATE_45890000	14
tree STATE_45900000	15
tree STATE_45910000	15
tree STATE_45920000	15
tree STATE_45930000	15
tree STATE_45940000	16
tree STATE_45950000	15
tree STATE_45960000	15
tree STATE_45970000	14
tree STATE_45980000	14
tree STATE_45990000	14
tree STATE_46000000	14
tree STATE_46010000	14
tree STATE_46020000	14
tree STATE_46030000	14
tree STATE_46040000	12
tree STATE_46050000	14
tree STATE_46060000	14
tree STATE_46070000	13
tree STATE_46080000	13
tree STATE_46090000	13
tree STATE_46100000	12
tree STATE_46110000	14
tree STATE_46120000	13
tree STATE_46130000	13
tree STATE_46140000	14
tree STATE_46150000	14
tree STATE_46160000	12
tree STATE_46170000	13
tree STATE_46180000	13
tree STATE_46190000	14
tree STATE_46200000	14
tree STATE_46210000	15
tree STATE_46220000	15
tree STATE_46230000	15
tree STATE_46240000	15
tree STATE_46250000	17
tree STATE_46260000	15
tree STATE_46270000	14
tree STATE_46280000	14
tree STATE_46290000	16
tree STATE_46300000	15
tree STATE_46310000	16
tree STATE_46320000	14
tree STATE_46330000	15
tree STATE_46340000	14
tree STATE_46350000	14
tree STATE_46360000	14
tree STATE_46370000	14
tree STATE_46380000	14
tree STATE_46390000	14
tree STATE_46400000	14
tree STATE_46410000	15
tree STATE_46420000	15
tree STATE_46430000	17
tree STATE_46440000	15
tree STATE_46450000	15
tree STATE_46460000	16
tree STATE_46470000	14
tree STATE_46480000	14
tree STATE_46490000	14
tree STATE_46500000	14
tree STATE_46510000	14
tree STATE_46520000	13
tree STATE_46530000	13
tree STATE_46540000	13
tree STATE_46550000	12
tree STATE_46560000	13
tree STATE_46570000	12
tree STATE_46580000	13
tree STATE_46590000	13
tree STATE_46600000	12
tree STATE_46610000	12
tree STATE_46620000	14
tree STATE_46630000	14
tree STATE_46640000	13
tree STATE_46650000	13
tree STATE_46660000	12
tree STATE_46670000	14
tree STATE_46680000	13
tree STATE_46690000	12
tree STATE_46700000	13
tree STATE_46710000	13
tree STATE_46720000	14
tree STATE_46730000	13
tree STATE_46740000	13
tree STATE_46750000	13
tree STATE_46760000	13
tree STATE_46770000	13
tree STATE_46780000	14
tree STATE_46790000	13
tree STATE_46800000	13
tree STATE_46810000	13
tree STATE_46820000	13
tree STATE_46830000	13
tree STATE_46840000	14
tree STATE_46850000	13
tree STATE_46860000	13
tree STATE_46870000	13
tree STATE_46880000	13
tree STATE_46890000	14
tree STATE_46900000	12
tree STATE_46910000	13
tree STATE_46920000	14
tree STATE_46930000	15
tree STATE_46940000	16
tree STATE_46950000	13
tree STATE_46960000	16
tree STATE_46970000	13
tree STATE_46980000	13
tree STATE_46990000	14
tree STATE_47000000	15
tree STATE_47010000	15
tree STATE_47020000	15
tree STATE_47030000	16
tree STATE_47040000	15
tree STATE_47050000	13
tree STATE_47060000	13
tree STATE_47070000	15
tree STATE_47080000	13
tree STATE_47090000	13
tree STATE_47100000	13
tree STATE_47110000	13
tree STATE_47120000	12
tree STATE_47130000	13
tree STATE_47140000	13
tree STATE_47150000	12
tree STATE_47160000	15
tree STATE_47170000	14
tree STATE_47180000	13
tree STATE_47190000	13
tree STATE_47200000	13
tree STATE_47210000	14
tree STATE_47220000	14
tree STATE_47230000	14
tree STATE_47240000	14
tree STATE_47250000	15
tree STATE_47260000	13
tree STATE_47270000	13
tree STATE_47280000	13
tree STATE_47290000	14
tree STATE_47300000	13
tree STATE_47310000	13
tree STATE_47320000	12
tree STATE_47330000	13
tree STATE_47340000	13
tree STATE_47350000	14
tree STATE_47360000	13
tree STATE_47370000	13
tree STATE_47380000	13
tree STATE_47390000	12
tree STATE_47400000	12
tree STATE_47410000	15
tree STATE_47420000	13
tree STATE_47430000	13
tree STATE_47440000	13
tree STATE_47450000	13
tree STATE_47460000	13
tree STATE_47470000	14
tree STATE_47480000	11
tree STATE_47490000	13
tree STATE_47500000	13
tree STATE_47510000	13
tree STATE_47520000	14
tree STATE_47530000	13
tree STATE_47540000	14
tree STATE_47550000	14
tree STATE_47560000	14
tree STATE_47570000	13
tree STATE_47580000	14
tree STATE_47590000	15
tree STATE_47600000	13
tree STATE_47610000	14
tree STATE_47620000	15
tree STATE_47630000	14
tree STATE_47640000	13
tree STATE_47650000	14
tree STATE_47660000	14
tree STATE_47670000	12
tree STATE_47680000	12
tree STATE_47690000	15
tree STATE_47700000	14
tree STATE_47710000	14
tree STATE_47720000	15
tree STATE_47730000	15
tree STATE_47740000	14
tree STATE_47750000	14
tree STATE_47760000	14
tree STATE_47770000	14
tree STATE_47780000	14
tree STATE_47790000	15
tree STATE_47800000	15
tree STATE_47810000	14
tree STATE_47820000	16
tree STATE_47830000	16
tree STATE_47840000	15
tree STATE_47850000	14
tree STATE_47860000	13
tree STATE_47870000	14
tree STATE_47880000	14
tree STATE_47890000	15
tree STATE_47900000	14
tree STATE_47910000	15
tree STATE_47920000	16
tree STATE_47930000	14
tree STATE_47940000	12
tree STATE_47950000	13
tree STATE_47960000	14
tree STATE_47970000	13
tree STATE_47980000	13
tree STATE_47990000	13
tree STATE_48000000	13
tree STATE_48010000	13
tree STATE_48020000	13
tree STATE_48030000	13
tree STATE_48040000	13
tree STATE_48050000	14
tree STATE_48060000	14
tree STATE_48070000	14
tree STATE_48080000	12
tree STATE_48090000	17
tree STATE_48100000	16
tree STATE_48110000	13
tree STATE_48120000	13
tree STATE_48130000	12
tree STATE_48140000	14
tree STATE_48150000	14
tree STATE_48160000	13
tree STATE_48170000	13
tree STATE_48180000	13
tree STATE_48190000	13
tree STATE_48200000	13
tree STATE_48210000	13
tree STATE_48220000	13
tree STATE_48230000	13
tree STATE_48240000	13
tree STATE_48250000	13
tree STATE_48260000	13
tree STATE_48270000	13
tree STATE_48280000	15
tree STATE_48290000	13
tree STATE_48300000	13
tree STATE_48310000	13
tree STATE_48320000	12
tree STATE_48330000	13
tree STATE_48340000	13
tree STATE_48350000	13
tree STATE_48360000	13
tree STATE_48370000	13
tree STATE_48380000	13
tree STATE_48390000	13
tree STATE_48400000	13
tree STATE_48410000	13
tree STATE_48420000	13
tree STATE_48430000	13
tree STATE_48440000	13
tree STATE_48450000	14
tree STATE_48460000	14
tree STATE_48470000	14
tree STATE_48480000	13
tree STATE_48490000	12
tree STATE_48500000	15
tree STATE_48510000	12
tree STATE_48520000	13
tree STATE_48530000	13
tree STATE_48540000	13
tree STATE_48550000	13
tree STATE_48560000	13
tree STATE_48570000	13
tree STATE_48580000	13
tree STATE_48590000	14
tree STATE_48600000	13
tree STATE_48610000	13
tree STATE_48620000	14
tree STATE_48630000	14
tree STATE_48640000	13
tree STATE_48650000	14
tree STATE_48660000	13
tree STATE_48670000	13
tree STATE_48680000	13
tree STATE_48690000	13
tree STATE_48700000	13
tree STATE_48710000	14
tree STATE_48720000	12
tree STATE_48730000	12
tree STATE_48740000	11
tree STATE_48750000	14
tree STATE_48760000	12
tree STATE_48770000	13
tree STATE_48780000	13
tree STATE_48790000	12
tree STATE_48800000	13
tree STATE_48810000	13
tree STATE_48820000	14
tree STATE_48830000	13
tree STATE_48840000	13
tree STATE_48850000	14
tree STATE_48860000	13
tree STATE_48870000	12
tree STATE_48880000	13
tree STATE_48890000	13
tree STATE_48900000	13
tree STATE_48910000	13
tree STATE_48920000	13
tree STATE_48930000	12
tree STATE_48940000	13
tree STATE_48950000	13
tree STATE_48960000	13
tree STATE_48970000	13
tree STATE_48980000	13
tree STATE_48990000	14
tree STATE_49000000	13
tree STATE_49010000	16
tree STATE_49020000	13
tree STATE_49030000	13
tree STATE_49040000	13
tree STATE_49050000	13
tree STATE_49060000	13
tree STATE_49070000	13
tree STATE_49080000	12
tree STATE_49090000	14
tree STATE_49100000	14
tree STATE_49110000	15
tree STATE_49120000	13
tree STATE_49130000	13
tree STATE_49140000	13
tree STATE_49150000	14
tree STATE_49160000	13
tree STATE_49170000	13
tree STATE_49180000	13
tree STATE_49190000	14
tree STATE_49200000	13
tree STATE_49210000	14
tree STATE_49220000	13
tree STATE_49230000	15
tree STATE_49240000	14
tree STATE_49250000	13
tree STATE_49260000	13
tree STATE_49270000	13
tree STATE_49280000	12
tree STATE_49290000	13
tree STATE_49300000	12
tree STATE_49310000	13
tree STATE_49320000	12
tree STATE_49330000	13
tree STATE_49340000	13
tree STATE_49350000	13
tree STATE_49360000	13
tree STATE_49370000	14
tree STATE_49380000	13
tree STATE_49390000	13
tree STATE_49400000	12
tree STATE_49410000	13
tree STATE_49420000	14
tree STATE_49430000	13
tree STATE_49440000	13
tree STATE_49450000	14
tree STATE_49460000	13
tree STATE_49470000	13
tree STATE_49480000	13
tree STATE_49490000	13
tree STATE_49500000	13
tree STATE_49510000	13
tree STATE_49520000	12
tree STATE_49530000	14
tree STATE_49540000	12
tree STATE_49550000	12
tree STATE_49560000	11
tree STATE_49570000	13
tree STATE_49580000	14
tree STATE_49590000	14
tree STATE_49600000	15
tree STATE_49610000	14
tree STATE_49620000	15
tree STATE_49630000	13
tree STATE_49640000	12
tree STATE_49650000	13
tree STATE_49660000	13
tree STATE_49670000	13
tree STATE_49680000	11
tree STATE_49690000	11
tree STATE_49700000	13
tree STATE_49710000	13
tree STATE_49720000	12
tree STATE_49730000	13
tree STATE_49740000	13
tree STATE_49750000	14
tree STATE_49760000	14
tree STATE_49770000	12
tree STATE_49780000	15
tree STATE_49790000	14
tree STATE_49800000	14
tree STATE_49810000	15
tree STATE_49820000	14
tree STATE_49830000	14
tree STATE_49840000	14
tree STATE_49850000	14
tree STATE_49860000	13
tree STATE_49870000	13
tree STATE_49880000	13
tree STATE_49890000	14
tree STATE_49900000	16
tree STATE_49910000	15
tree STATE_49920000	14
tree STATE_49930000	13
tree STATE_49940000	13
tree STATE_49950000	12
tree STATE_49960000	14
tree STATE_49970000	13
tree STATE_49980000	14
tree STATE_49990000	13
tree STATE_50000000	13
tree STATE_50010000	13
tree STATE_50020000	12
tree STATE_50030000	13
tree STATE_50040000	12
tree STATE_50050000	13
tree STATE_50060000	12
tree STATE_50070000	12
tree STATE_50080000	13
tree STATE_50090000	13
tree STATE_50100000	13
tree STATE_50110000	13
tree STATE_50120000	13
tree STATE_50130000	13
tree STATE_50140000	13
tree STATE_50150000	13
tree STATE_50160000	13
tree STATE_50170000	13
tree STATE_50180000	12
tree STATE_50190000	13
tree STATE_50200000	13
tree STATE_50210000	13
tree STATE_50220000	12
tree STATE_50230000	13
tree STATE_50240000	13
tree STATE_50250000	13
tree STATE_50260000	14
tree STATE_50270000	13
tree STATE_50280000	13
tree STATE_50290000	13
tree STATE_50300000	13
tree STATE_50310000	13
tree STATE_50320000	13
tree STATE_50330000	12
tree STATE_50340000	13
tree STATE_50350000	13
tree STATE_50360000	13
tree STATE_50370000	13
tree STATE_50380000	13
tree STATE_50390000	13
tree STATE_50400000	14
tree STATE_50410000	15
tree STATE_50420000	13
tree STATE_50430000	13
tree STATE_50440000	13
tree STATE_50450000	12
tree STATE_50460000	13
tree STATE_50470000	14
tree STATE_50480000	13
tree STATE_50490000	13
tree STATE_50500000	12
tree STATE_50510000	14
tree STATE_50520000	15
tree STATE_50530000	13
tree STATE_50540000	14
tree STATE_50550000	15
tree STATE_50560000	15
tree STATE_50570000	14
tree STATE_50580000	14
tree STATE_50590000	16
tree STATE_50600000	16
tree STATE_50610000	15
tree STATE_50620000	16
tree STATE_50630000	14
tree STATE_50640000	13
tree STATE_50650000	14
tree STATE_50660000	14
tree STATE_50670000	13
tree STATE_50680000	15
tree STATE_50690000	15
tree STATE_50700000	17
tree STATE_50710000	14
tree STATE_50720000	14
tree STATE_50730000	15
tree STATE_50740000	16
tree STATE_50750000	15
tree STATE_50760000	15
tree STATE_50770000	14
tree STATE_50780000	13
tree STATE_50790000	12
tree STATE_50800000	13
tree STATE_50810000	14
tree STATE_50820000	13
tree STATE_50830000	15
tree STATE_50840000	13
tree STATE_50850000	13
tree STATE_50860000	13
tree STATE_50870000	15
tree STATE_50880000	13
tree STATE_50890000	13
tree STATE_50900000	13
tree STATE_50910000	12
tree STATE_50920000	14
tree STATE_50930000	13
tree STATE_50940000	13
tree STATE_50950000	14
tree STATE_50960000	12
tree STATE_50970000	12
tree STATE_50980000	15
tree STATE_50990000	14
tree STATE_51000000	14
tree STATE_51010000	13
tree STATE_51020000	14
tree STATE_51030000	12
tree STATE_51040000	13
tree STATE_51050000	14
tree STATE_51060000	14
tree STATE_51070000	14
tree STATE_51080000	14
tree STATE_51090000	14
tree STATE_51100000	14
tree STATE_51110000	15
tree STATE_51120000	14
tree STATE_51130000	14
tree STATE_51140000	15
tree STATE_51150000	12
tree STATE_51160000	13
tree STATE_51170000	13
tree STATE_51180000	13
tree STATE_51190000	14
tree STATE_51200000	15
tree STATE_51210000	14
tree STATE_51220000	14
tree STATE_51230000	14
tree STATE_51240000	14
tree STATE_51250000	15
tree STATE_51260000	13
tree STATE_51270000	13
tree STATE_51280000	13
tree STATE_51290000	13
tree STATE_51300000	13
tree STATE_51310000	13
tree STATE_51320000	12
tree STATE_51330000	13
tree STATE_51340000	12
tree STATE_51350000	13
tree STATE_51360000	13
tree STATE_51370000	13
tree STATE_51380000	14
tree STATE_51390000	14
tree STATE_51400000	11
tree STATE_51410000	12
tree STATE_51420000	15
tree STATE_51430000	15
tree STATE_51440000	16
tree STATE_51450000	13
tree STATE_51460000	12
tree STATE_51470000	16
tree STATE_51480000	14
tree STATE_51490000	14
tree STATE_51500000	14
tree STATE_51510000	14
tree STATE_51520000	14
tree STATE_51530000	14
tree STATE_51540000	15
tree STATE_51550000	13
tree STATE_51560000	14
tree STATE_51570000	13
tree STATE_51580000	14
tree STATE_51590000	14
tree STATE_51600000	13
tree STATE_51610000	12
tree STATE_51620000	11
tree STATE_51630000	14
tree STATE_51640000	13
tree STATE_51650000	13
