state	number_transitions
tree STATE_66490000	13
tree STATE_66500000	14
tree STATE_66510000	15
tree STATE_66520000	13
tree STATE_66530000	13
tree STATE_66540000	12
tree STATE_66550000	12
tree STATE_66560000	15
tree STATE_66570000	13
tree STATE_66580000	13
tree STATE_66590000	13
tree STATE_66600000	13
tree STATE_66610000	13
tree STATE_66620000	13
tree STATE_66630000	13
tree STATE_66640000	13
tree STATE_66650000	14
tree STATE_66660000	13
tree STATE_66670000	13
tree STATE_66680000	13
tree STATE_66690000	14
tree STATE_66700000	13
tree STATE_66710000	13
tree STATE_66720000	13
tree STATE_66730000	13
tree STATE_66740000	14
tree STATE_66750000	14
tree STATE_66760000	14
tree STATE_66770000	13
tree STATE_66780000	13
tree STATE_66790000	13
tree STATE_66800000	14
tree STATE_66810000	14
tree STATE_66820000	14
tree STATE_66830000	14
tree STATE_66840000	13
tree STATE_66850000	14
tree STATE_66860000	14
tree STATE_66870000	13
tree STATE_66880000	14
tree STATE_66890000	14
tree STATE_66900000	12
tree STATE_66910000	12
tree STATE_66920000	13
tree STATE_66930000	13
tree STATE_66940000	13
tree STATE_66950000	13
tree STATE_66960000	13
tree STATE_66970000	12
tree STATE_66980000	13
tree STATE_66990000	14
tree STATE_67000000	13
tree STATE_67010000	14
tree STATE_67020000	14
tree STATE_67030000	15
tree STATE_67040000	12
tree STATE_67050000	16
tree STATE_67060000	14
tree STATE_67070000	14
tree STATE_67080000	13
tree STATE_67090000	15
tree STATE_67100000	14
tree STATE_67110000	14
tree STATE_67120000	16
tree STATE_67130000	13
tree STATE_67140000	14
tree STATE_67150000	13
tree STATE_67160000	13
tree STATE_67170000	15
tree STATE_67180000	15
tree STATE_67190000	13
tree STATE_67200000	11
tree STATE_67210000	13
tree STATE_67220000	12
tree STATE_67230000	12
tree STATE_67240000	13
tree STATE_67250000	12
tree STATE_67260000	12
tree STATE_67270000	11
tree STATE_67280000	11
tree STATE_67290000	14
tree STATE_67300000	14
tree STATE_67310000	14
tree STATE_67320000	15
tree STATE_67330000	13
tree STATE_67340000	13
tree STATE_67350000	12
tree STATE_67360000	15
tree STATE_67370000	13
tree STATE_67380000	14
tree STATE_67390000	15
tree STATE_67400000	14
tree STATE_67410000	11
tree STATE_67420000	13
tree STATE_67430000	13
tree STATE_67440000	13
tree STATE_67450000	13
tree STATE_67460000	14
tree STATE_67470000	13
tree STATE_67480000	12
tree STATE_67490000	13
tree STATE_67500000	13
tree STATE_67510000	14
tree STATE_67520000	12
tree STATE_67530000	13
tree STATE_67540000	12
tree STATE_67550000	13
tree STATE_67560000	13
tree STATE_67570000	15
tree STATE_67580000	13
tree STATE_67590000	12
tree STATE_67600000	13
tree STATE_67610000	14
tree STATE_67620000	12
tree STATE_67630000	13
tree STATE_67640000	14
tree STATE_67650000	15
tree STATE_67660000	16
tree STATE_67670000	15
tree STATE_67680000	15
tree STATE_67690000	14
tree STATE_67700000	14
tree STATE_67710000	14
tree STATE_67720000	14
tree STATE_67730000	13
tree STATE_67740000	15
tree STATE_67750000	14
tree STATE_67760000	15
tree STATE_67770000	15
tree STATE_67780000	14
tree STATE_67790000	14
tree STATE_67800000	13
tree STATE_67810000	15
tree STATE_67820000	15
tree STATE_67830000	15
tree STATE_67840000	15
tree STATE_67850000	15
tree STATE_67860000	15
tree STATE_67870000	14
tree STATE_67880000	16
tree STATE_67890000	14
tree STATE_67900000	16
tree STATE_67910000	15
tree STATE_67920000	16
tree STATE_67930000	15
tree STATE_67940000	16
tree STATE_67950000	16
tree STATE_67960000	14
tree STATE_67970000	16
tree STATE_67980000	15
tree STATE_67990000	15
tree STATE_68000000	16
tree STATE_68010000	15
tree STATE_68020000	16
tree STATE_68030000	14
tree STATE_68040000	14
tree STATE_68050000	15
tree STATE_68060000	14
tree STATE_68070000	14
tree STATE_68080000	16
tree STATE_68090000	16
tree STATE_68100000	15
tree STATE_68110000	15
tree STATE_68120000	15
tree STATE_68130000	17
tree STATE_68140000	13
tree STATE_68150000	14
tree STATE_68160000	16
tree STATE_68170000	15
tree STATE_68180000	15
tree STATE_68190000	17
tree STATE_68200000	15
tree STATE_68210000	15
tree STATE_68220000	15
tree STATE_68230000	15
tree STATE_68240000	15
tree STATE_68250000	17
tree STATE_68260000	15
tree STATE_68270000	17
tree STATE_68280000	14
tree STATE_68290000	16
tree STATE_68300000	14
tree STATE_68310000	14
tree STATE_68320000	14
tree STATE_68330000	14
tree STATE_68340000	14
tree STATE_68350000	14
tree STATE_68360000	14
tree STATE_68370000	14
tree STATE_68380000	14
tree STATE_68390000	14
tree STATE_68400000	14
tree STATE_68410000	13
tree STATE_68420000	12
tree STATE_68430000	13
tree STATE_68440000	13
tree STATE_68450000	14
tree STATE_68460000	14
tree STATE_68470000	14
tree STATE_68480000	14
tree STATE_68490000	14
tree STATE_68500000	15
tree STATE_68510000	14
tree STATE_68520000	14
tree STATE_68530000	14
tree STATE_68540000	16
tree STATE_68550000	16
tree STATE_68560000	15
tree STATE_68570000	15
tree STATE_68580000	15
tree STATE_68590000	15
tree STATE_68600000	15
tree STATE_68610000	15
tree STATE_68620000	15
tree STATE_68630000	13
tree STATE_68640000	13
tree STATE_68650000	15
tree STATE_68660000	15
tree STATE_68670000	12
tree STATE_68680000	15
tree STATE_68690000	12
tree STATE_68700000	13
tree STATE_68710000	15
tree STATE_68720000	14
tree STATE_68730000	14
tree STATE_68740000	16
tree STATE_68750000	14
tree STATE_68760000	15
tree STATE_68770000	14
tree STATE_68780000	11
tree STATE_68790000	13
tree STATE_68800000	12
tree STATE_68810000	14
tree STATE_68820000	13
tree STATE_68830000	13
tree STATE_68840000	13
tree STATE_68850000	13
tree STATE_68860000	13
tree STATE_68870000	15
tree STATE_68880000	14
tree STATE_68890000	15
tree STATE_68900000	13
tree STATE_68910000	13
tree STATE_68920000	14
tree STATE_68930000	13
tree STATE_68940000	13
tree STATE_68950000	13
tree STATE_68960000	13
tree STATE_68970000	15
tree STATE_68980000	14
tree STATE_68990000	13
tree STATE_69000000	13
tree STATE_69010000	14
tree STATE_69020000	13
tree STATE_69030000	13
tree STATE_69040000	13
tree STATE_69050000	13
tree STATE_69060000	14
tree STATE_69070000	13
tree STATE_69080000	11
tree STATE_69090000	13
tree STATE_69100000	16
tree STATE_69110000	15
tree STATE_69120000	15
tree STATE_69130000	15
tree STATE_69140000	14
tree STATE_69150000	14
tree STATE_69160000	14
tree STATE_69170000	14
tree STATE_69180000	13
tree STATE_69190000	15
tree STATE_69200000	13
tree STATE_69210000	15
tree STATE_69220000	14
tree STATE_69230000	15
tree STATE_69240000	13
tree STATE_69250000	13
tree STATE_69260000	12
tree STATE_69270000	15
tree STATE_69280000	15
tree STATE_69290000	16
tree STATE_69300000	15
tree STATE_69310000	14
tree STATE_69320000	15
tree STATE_69330000	16
tree STATE_69340000	16
tree STATE_69350000	15
tree STATE_69360000	15
tree STATE_69370000	14
tree STATE_69380000	17
tree STATE_69390000	17
tree STATE_69400000	13
tree STATE_69410000	14
tree STATE_69420000	15
tree STATE_69430000	16
tree STATE_69440000	18
tree STATE_69450000	13
tree STATE_69460000	13
tree STATE_69470000	13
tree STATE_69480000	14
tree STATE_69490000	15
tree STATE_69500000	17
tree STATE_69510000	12
tree STATE_69520000	14
tree STATE_69530000	14
tree STATE_69540000	14
tree STATE_69550000	13
tree STATE_69560000	15
tree STATE_69570000	15
tree STATE_69580000	13
tree STATE_69590000	13
tree STATE_69600000	13
tree STATE_69610000	13
tree STATE_69620000	12
tree STATE_69630000	12
tree STATE_69640000	13
tree STATE_69650000	14
tree STATE_69660000	14
tree STATE_69670000	13
tree STATE_69680000	13
tree STATE_69690000	14
tree STATE_69700000	13
tree STATE_69710000	13
tree STATE_69720000	13
tree STATE_69730000	13
tree STATE_69740000	11
tree STATE_69750000	13
tree STATE_69760000	13
tree STATE_69770000	12
tree STATE_69780000	14
tree STATE_69790000	14
tree STATE_69800000	13
tree STATE_69810000	13
tree STATE_69820000	12
tree STATE_69830000	17
tree STATE_69840000	16
tree STATE_69850000	15
tree STATE_69860000	13
tree STATE_69870000	14
tree STATE_69880000	14
tree STATE_69890000	13
tree STATE_69900000	13
tree STATE_69910000	13
tree STATE_69920000	14
tree STATE_69930000	13
tree STATE_69940000	17
tree STATE_69950000	16
tree STATE_69960000	13
tree STATE_69970000	13
tree STATE_69980000	13
tree STATE_69990000	12
tree STATE_70000000	12
tree STATE_70010000	12
tree STATE_70020000	13
tree STATE_70030000	11
tree STATE_70040000	10
tree STATE_70050000	11
tree STATE_70060000	15
tree STATE_70070000	13
tree STATE_70080000	16
tree STATE_70090000	12
tree STATE_70100000	17
tree STATE_70110000	15
tree STATE_70120000	14
tree STATE_70130000	14
tree STATE_70140000	12
tree STATE_70150000	12
tree STATE_70160000	12
tree STATE_70170000	15
tree STATE_70180000	12
tree STATE_70190000	13
tree STATE_70200000	13
tree STATE_70210000	13
tree STATE_70220000	13
tree STATE_70230000	13
tree STATE_70240000	12
tree STATE_70250000	13
tree STATE_70260000	11
tree STATE_70270000	13
tree STATE_70280000	12
tree STATE_70290000	13
tree STATE_70300000	13
tree STATE_70310000	14
tree STATE_70320000	13
tree STATE_70330000	14
tree STATE_70340000	13
tree STATE_70350000	15
tree STATE_70360000	15
tree STATE_70370000	14
tree STATE_70380000	14
tree STATE_70390000	13
tree STATE_70400000	11
tree STATE_70410000	15
tree STATE_70420000	15
tree STATE_70430000	14
tree STATE_70440000	13
tree STATE_70450000	14
tree STATE_70460000	16
tree STATE_70470000	15
tree STATE_70480000	15
tree STATE_70490000	15
tree STATE_70500000	15
tree STATE_70510000	15
tree STATE_70520000	15
tree STATE_70530000	14
tree STATE_70540000	14
tree STATE_70550000	14
tree STATE_70560000	14
tree STATE_70570000	16
tree STATE_70580000	14
tree STATE_70590000	14
tree STATE_70600000	14
tree STATE_70610000	14
tree STATE_70620000	15
tree STATE_70630000	15
tree STATE_70640000	15
tree STATE_70650000	17
tree STATE_70660000	17
tree STATE_70670000	16
tree STATE_70680000	15
tree STATE_70690000	17
tree STATE_70700000	14
tree STATE_70710000	16
tree STATE_70720000	13
tree STATE_70730000	13
tree STATE_70740000	13
tree STATE_70750000	14
tree STATE_70760000	13
tree STATE_70770000	14
tree STATE_70780000	12
tree STATE_70790000	15
tree STATE_70800000	15
tree STATE_70810000	14
tree STATE_70820000	14
tree STATE_70830000	14
tree STATE_70840000	14
tree STATE_70850000	15
tree STATE_70860000	13
tree STATE_70870000	13
tree STATE_70880000	12
tree STATE_70890000	13
tree STATE_70900000	13
tree STATE_70910000	12
tree STATE_70920000	12
tree STATE_70930000	14
tree STATE_70940000	12
tree STATE_70950000	14
tree STATE_70960000	15
tree STATE_70970000	13
tree STATE_70980000	15
tree STATE_70990000	13
tree STATE_71000000	14
tree STATE_71010000	14
tree STATE_71020000	16
tree STATE_71030000	16
tree STATE_71040000	15
tree STATE_71050000	15
tree STATE_71060000	16
tree STATE_71070000	15
tree STATE_71080000	15
tree STATE_71090000	15
tree STATE_71100000	16
tree STATE_71110000	16
tree STATE_71120000	16
tree STATE_71130000	15
tree STATE_71140000	16
tree STATE_71150000	17
tree STATE_71160000	16
tree STATE_71170000	15
tree STATE_71180000	16
tree STATE_71190000	17
tree STATE_71200000	15
tree STATE_71210000	15
tree STATE_71220000	14
tree STATE_71230000	12
tree STATE_71240000	13
tree STATE_71250000	14
tree STATE_71260000	13
tree STATE_71270000	13
tree STATE_71280000	13
tree STATE_71290000	14
tree STATE_71300000	13
tree STATE_71310000	14
tree STATE_71320000	17
tree STATE_71330000	15
tree STATE_71340000	11
tree STATE_71350000	16
tree STATE_71360000	15
tree STATE_71370000	15
tree STATE_71380000	14
tree STATE_71390000	14
tree STATE_71400000	14
tree STATE_71410000	15
tree STATE_71420000	17
tree STATE_71430000	16
tree STATE_71440000	17
tree STATE_71450000	15
tree STATE_71460000	13
tree STATE_71470000	13
tree STATE_71480000	14
tree STATE_71490000	13
tree STATE_71500000	14
tree STATE_71510000	13
tree STATE_71520000	13
tree STATE_71530000	14
tree STATE_71540000	15
tree STATE_71550000	15
tree STATE_71560000	16
tree STATE_71570000	13
tree STATE_71580000	17
tree STATE_71590000	15
tree STATE_71600000	16
tree STATE_71610000	13
tree STATE_71620000	15
tree STATE_71630000	16
tree STATE_71640000	14
tree STATE_71650000	15
tree STATE_71660000	17
tree STATE_71670000	14
tree STATE_71680000	13
tree STATE_71690000	14
tree STATE_71700000	14
tree STATE_71710000	12
tree STATE_71720000	15
tree STATE_71730000	14
tree STATE_71740000	14
tree STATE_71750000	13
tree STATE_71760000	15
tree STATE_71770000	13
tree STATE_71780000	13
tree STATE_71790000	13
tree STATE_71800000	13
tree STATE_71810000	13
tree STATE_71820000	13
tree STATE_71830000	13
tree STATE_71840000	12
tree STATE_71850000	13
tree STATE_71860000	14
tree STATE_71870000	13
tree STATE_71880000	13
tree STATE_71890000	13
tree STATE_71900000	14
tree STATE_71910000	14
tree STATE_71920000	14
tree STATE_71930000	14
tree STATE_71940000	13
tree STATE_71950000	13
tree STATE_71960000	14
tree STATE_71970000	14
tree STATE_71980000	13
tree STATE_71990000	13
tree STATE_72000000	13
tree STATE_72010000	13
tree STATE_72020000	13
tree STATE_72030000	13
tree STATE_72040000	14
tree STATE_72050000	12
tree STATE_72060000	13
tree STATE_72070000	16
tree STATE_72080000	13
tree STATE_72090000	15
tree STATE_72100000	14
tree STATE_72110000	12
tree STATE_72120000	14
tree STATE_72130000	15
tree STATE_72140000	14
tree STATE_72150000	13
tree STATE_72160000	14
tree STATE_72170000	13
tree STATE_72180000	13
tree STATE_72190000	14
tree STATE_72200000	14
tree STATE_72210000	12
tree STATE_72220000	14
tree STATE_72230000	15
tree STATE_72240000	10
tree STATE_72250000	13
tree STATE_72260000	12
tree STATE_72270000	16
tree STATE_72280000	11
tree STATE_72290000	10
tree STATE_72300000	12
tree STATE_72310000	12
tree STATE_72320000	11
tree STATE_72330000	12
tree STATE_72340000	13
tree STATE_72350000	16
tree STATE_72360000	14
tree STATE_72370000	15
tree STATE_72380000	14
tree STATE_72390000	13
tree STATE_72400000	13
tree STATE_72410000	14
tree STATE_72420000	13
tree STATE_72430000	13
tree STATE_72440000	13
tree STATE_72450000	12
tree STATE_72460000	13
tree STATE_72470000	13
tree STATE_72480000	14
tree STATE_72490000	13
tree STATE_72500000	13
tree STATE_72510000	13
tree STATE_72520000	13
tree STATE_72530000	13
tree STATE_72540000	13
tree STATE_72550000	13
tree STATE_72560000	13
tree STATE_72570000	13
tree STATE_72580000	13
tree STATE_72590000	15
tree STATE_72600000	13
tree STATE_72610000	14
tree STATE_72620000	12
tree STATE_72630000	13
tree STATE_72640000	13
tree STATE_72650000	12
tree STATE_72660000	13
tree STATE_72670000	13
tree STATE_72680000	14
tree STATE_72690000	14
tree STATE_72700000	14
tree STATE_72710000	14
tree STATE_72720000	13
tree STATE_72730000	11
tree STATE_72740000	14
tree STATE_72750000	15
tree STATE_72760000	11
tree STATE_72770000	12
tree STATE_72780000	11
tree STATE_72790000	14
tree STATE_72800000	13
tree STATE_72810000	13
tree STATE_72820000	13
tree STATE_72830000	13
tree STATE_72840000	13
tree STATE_72850000	14
tree STATE_72860000	11
tree STATE_72870000	13
tree STATE_72880000	14
tree STATE_72890000	14
tree STATE_72900000	16
tree STATE_72910000	14
tree STATE_72920000	15
tree STATE_72930000	14
tree STATE_72940000	12
tree STATE_72950000	13
tree STATE_72960000	14
tree STATE_72970000	12
tree STATE_72980000	12
tree STATE_72990000	11
tree STATE_73000000	11
tree STATE_73010000	12
tree STATE_73020000	10
tree STATE_73030000	11
tree STATE_73040000	13
tree STATE_73050000	13
tree STATE_73060000	15
tree STATE_73070000	11
tree STATE_73080000	12
tree STATE_73090000	12
tree STATE_73100000	11
tree STATE_73110000	12
tree STATE_73120000	13
tree STATE_73130000	12
tree STATE_73140000	13
tree STATE_73150000	12
tree STATE_73160000	12
tree STATE_73170000	13
tree STATE_73180000	18
tree STATE_73190000	16
tree STATE_73200000	14
tree STATE_73210000	14
tree STATE_73220000	15
tree STATE_73230000	13
tree STATE_73240000	17
tree STATE_73250000	12
tree STATE_73260000	16
tree STATE_73270000	13
tree STATE_73280000	14
tree STATE_73290000	15
tree STATE_73300000	13
tree STATE_73310000	14
tree STATE_73320000	17
tree STATE_73330000	14
tree STATE_73340000	12
tree STATE_73350000	13
tree STATE_73360000	16
tree STATE_73370000	13
tree STATE_73380000	14
tree STATE_73390000	14
tree STATE_73400000	16
tree STATE_73410000	12
tree STATE_73420000	14
tree STATE_73430000	15
tree STATE_73440000	15
tree STATE_73450000	14
tree STATE_73460000	14
tree STATE_73470000	15
tree STATE_73480000	15
tree STATE_73490000	16
tree STATE_73500000	14
tree STATE_73510000	17
tree STATE_73520000	13
tree STATE_73530000	13
tree STATE_73540000	14
tree STATE_73550000	15
tree STATE_73560000	13
tree STATE_73570000	16
tree STATE_73580000	15
tree STATE_73590000	14
tree STATE_73600000	14
tree STATE_73610000	14
tree STATE_73620000	14
tree STATE_73630000	14
tree STATE_73640000	14
tree STATE_73650000	15
tree STATE_73660000	14
tree STATE_73670000	12
tree STATE_73680000	12
tree STATE_73690000	14
tree STATE_73700000	14
tree STATE_73710000	18
tree STATE_73720000	15
tree STATE_73730000	16
tree STATE_73740000	16
tree STATE_73750000	15
tree STATE_73760000	17
tree STATE_73770000	14
tree STATE_73780000	14
tree STATE_73790000	15
tree STATE_73800000	13
tree STATE_73810000	14
tree STATE_73820000	17
tree STATE_73830000	16
tree STATE_73840000	15
tree STATE_73850000	15
tree STATE_73860000	16
tree STATE_73870000	14
tree STATE_73880000	14
tree STATE_73890000	16
tree STATE_73900000	15
tree STATE_73910000	13
tree STATE_73920000	14
tree STATE_73930000	14
tree STATE_73940000	14
tree STATE_73950000	14
tree STATE_73960000	14
tree STATE_73970000	15
tree STATE_73980000	14
tree STATE_73990000	17
tree STATE_74000000	16
tree STATE_74010000	13
tree STATE_74020000	15
tree STATE_74030000	14
tree STATE_74040000	15
tree STATE_74050000	15
tree STATE_74060000	13
tree STATE_74070000	13
tree STATE_74080000	15
tree STATE_74090000	14
tree STATE_74100000	14
tree STATE_74110000	15
tree STATE_74120000	12
tree STATE_74130000	14
tree STATE_74140000	15
tree STATE_74150000	12
tree STATE_74160000	12
tree STATE_74170000	13
tree STATE_74180000	13
tree STATE_74190000	14
tree STATE_74200000	14
tree STATE_74210000	13
tree STATE_74220000	14
tree STATE_74230000	12
tree STATE_74240000	14
tree STATE_74250000	14
tree STATE_74260000	14
tree STATE_74270000	14
tree STATE_74280000	14
tree STATE_74290000	13
tree STATE_74300000	13
tree STATE_74310000	12
tree STATE_74320000	13
tree STATE_74330000	13
tree STATE_74340000	13
tree STATE_74350000	14
tree STATE_74360000	13
tree STATE_74370000	15
tree STATE_74380000	14
tree STATE_74390000	12
