Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034	
3145000	-61597.12636921994	-61637.818771017846	40.69240179790647	-19588.21064537412	0.9433917928923684	1.7716416395201913	1.2957388386293314	0.47590280089085996	0	3	5	0	0	-20337.12550905042	0.40638035690614954	1.4053290067444226	0.6514857570006185	0.7538432497438038	0	4	7	0	0	-21712.482616593305	1.3942557618673475	9.577012135796215	4.818679983387869	4.758332152408344	12	34	48	5	0	1.0	0.2298261451372601	3.024423163473653	1.0	1.0702433327134455	6.072436538282379	1.0	0.2298261451372601	3.024423163473653	1.0	1.0702433327134455	6.072436538282379	1.0	0.2298261451372601	3.024423163473653	1.0	1.0702433327134455	6.072436538282379	3.6820852557982624	1.2404258183315255	4.692667743169511E-4	0.3077443267919754	0.22158300882264867	0.2041715528455814	0.26650111153979494	
3150000	-61624.612800208924	-61640.101320784	15.488520575075198	-19591.559001893136	1.2247720579732124	2.819849965536651	2.3363905509153327	0.48345941462131825	1	4	5	0	0	-20338.29877310862	0.4698427249768271	1.3512531491429711	0.6369201552686383	0.7143329938743328	1	4	6	1	0	-21710.243545782243	1.3381570816554202	9.246413684805159	5.01352451920426	4.232889165600897	6	27	47	6	0	1.0	0.2321497770371737	1.5887178095857155	1.0	1.4606576259802277	6.011656349601454	1.0	0.2321497770371737	1.5887178095857155	1.0	1.4606576259802277	6.011656349601454	1.0	0.2321497770371737	1.5887178095857155	1.0	1.4606576259802277	6.011656349601454	3.6820852557982624	1.2404258183315255	4.993803230715358E-4	0.3077443267919754	0.22158300882264867	0.2041715528455814	0.26650111153979494	
3155000	-61619.28354653514	-61650.8075198596	31.523973324461643	-19597.755096012872	1.264693415617806	2.6243103073638485	2.2584443033727792	0.3658660039910691	1	4	5	0	0	-20337.02149460849	0.3661016849488749	1.0780413524786165	0.645830263516141	0.4322110889624754	0	4	7	0	0	-21716.030929238237	1.37616391474777	9.7089245977898	4.901478506932876	4.807446090856925	8	31	49	4	0	1.0	0.23369301423892522	2.414105187228958	1.0	1.3511054637095834	4.639963077571172	1.0	0.23369301423892522	2.414105187228958	1.0	1.3511054637095834	4.639963077571172	1.0	0.23369301423892522	2.414105187228958	1.0	1.3511054637095834	4.639963077571172	3.1017042318524815	1.2404258183315255	5.744630629454575E-4	0.3077443267919754	0.22158300882264867	0.2041715528455814	0.26650111153979494	
3160000	-61650.68932662459	-61644.54056383965	-6.148762784943006	-19587.98033200439	0.9887234880605581	2.1404270843615523	1.8012848678130395	0.33914221654851273	0	3	5	0	0	-20339.337543662197	0.5722360976647805	2.076206655287413	1.2795062869841982	0.7967003683032146	0	4	7	0	0	-21717.222688173057	1.169073631635187	9.348129733220688	5.936090182774613	3.4120395504460754	0	19	45	8	0	1.0	0.4112084238422319	0.7002446688324461	1.0	0.06510227417148376	4.1372283694901055	1.0	0.4112084238422319	0.7002446688324461	1.0	0.06510227417148376	4.1372283694901055	1.0	0.4112084238422319	0.7002446688324461	1.0	0.06510227417148376	4.1372283694901055	5.310594794871907	0.24392339979926445	4.608491377780575E-4	0.31156319577172326	0.22254280941882576	0.20052320793917722	0.2653707868702736	
3165000	-61606.25876864379	-61638.28044238854	32.021673744748	-19587.847914822672	0.8789402867277116	1.8294496164993364	1.3887984411753487	0.4406511753239874	0	3	5	0	0	-20338.703447409578	0.6341945774934449	1.8767114719513267	1.3327198165089995	0.5439916554423271	1	5	7	0	0	-21711.729080156292	1.3540783840243973	9.565193391562882	4.581805817568888	4.983387573993994	8	31	49	4	0	1.0	0.28617812747097865	3.021615104761875	1.0	1.5895669109080524	3.4563377411751874	1.0	0.28617812747097865	3.021615104761875	1.0	1.5895669109080524	3.4563377411751874	1.0	0.28617812747097865	3.021615104761875	1.0	1.5895669109080524	3.4563377411751874	4.4407200310716135	0.20245423946861357	4.509410401510748E-4	0.3077443267919754	0.22158300882264867	0.2041715528455814	0.26650111153979494	
3170000	-61605.6835918357	-61640.43745920861	34.75386737290551	-19587.373033275253	0.8579313142805294	1.3843034191880526	1.17127856289944	0.2130248562886126	1	4	5	0	0	-20338.630519837297	0.407018053329746	1.2354643702024624	0.405989681941777	0.8294746882606853	2	5	6	1	0	-21714.43390609606	1.2698577160138607	9.791290640441362	5.141818500881471	4.649472139559891	9	32	49	4	0	1.0	0.27105047768697343	1.5544899720552738	1.0	1.5495796805244115	4.952256015928595	1.0	0.27105047768697343	1.5544899720552738	1.0	1.5495796805244115	4.952256015928595	1.0	0.27105047768697343	1.5544899720552738	1.0	1.5495796805244115	4.952256015928595	4.4407200310716135	0.11613729510846083	4.775807366498428E-4	0.3077443267919754	0.22158300882264867	0.2041715528455814	0.26650111153979494	
3175000	-61641.34733807516	-61646.015054365664	4.667716290500018	-19587.853547806513	0.8310892032934689	1.2642892058866015	1.0499086091115422	0.21438059677505944	0	3	5	0	0	-20339.928231037382	0.45000056675628897	1.4847805602737114	1.1488445233967424	0.3359360368769691	0	4	7	0	0	-21718.233275521765	1.2474151917458258	8.960063475859195	5.798519336337325	3.1615441395218724	2	21	45	8	0	1.0	0.3718704284432487	1.167191286751497	1.0	0.34953694395804025	4.701499463137746	1.0	0.3718704284432487	1.167191286751497	1.0	0.34953694395804025	4.701499463137746	1.0	0.3718704284432487	1.167191286751497	1.0	0.34953694395804025	4.701499463137746	6.226223692329154	1.082851863737325	6.454498679534511E-4	0.31156319577172326	0.22254280941882576	0.20052320793917722	0.2653707868702736	
3180000	-61651.57118368006	-61634.91575538536	-16.655428294707075	-19589.120767279306	0.8829764799772536	1.6892754388141098	1.3304431208564238	0.35883231795768583	0	3	5	0	0	-20339.527880567974	0.5793496850906527	2.2618549411978406	1.605439967840843	0.656414973356998	0	4	7	0	0	-21706.26710753807	1.3343271875190224	9.584733884171781	6.380312186215919	3.204421697955863	4	24	46	7	0	1.0	0.30141731902033575	0.9231653479002974	1.0	0.28077060751524213	5.673464897700997	1.0	0.30141731902033575	0.9231653479002974	1.0	0.28077060751524213	5.673464897700997	1.0	0.30141731902033575	0.9231653479002974	1.0	0.28077060751524213	5.673464897700997	6.226223692329154	0.7712011298811781	5.238003955566065E-4	0.31156319577172326	0.22254280941882576	0.20052320793917722	0.2653707868702736	
3185000	-61625.739400933715	-61636.44547319502	10.706072261300866	-19587.769894960635	0.7992958548148655	1.4722249214429999	1.3798854484727614	0.09233947297023856	0	3	5	0	0	-20336.854547159728	0.39236853093755336	1.3826354934560294	1.1851050422164253	0.19753045123960397	0	4	7	0	0	-21711.821031074654	1.215258239286335	8.301620329556773	5.142253286930098	3.159367042626676	2	20	44	9	0	1.0	0.2778587143272197	0.4849580804602134	1.0	0.1258271953010316	6.594084613253027	1.0	0.2778587143272197	0.4849580804602134	1.0	0.1258271953010316	6.594084613253027	1.0	0.2778587143272197	0.4849580804602134	1.0	0.1258271953010316	6.594084613253027	6.226223692329154	0.7712011298811781	5.274998838354296E-4	0.31156319577172326	0.22254280941882576	0.20052320793917722	0.2653707868702736	
3190000	-61625.91112691194	-61641.59606569699	15.684938785054536	-19587.619656100105	0.8303137942431008	1.5977910427921493	0.8771952719120738	0.7205957708800756	1	3	4	1	0	-20339.81463198984	0.49316681285969544	1.571551786791764	1.070362848470857	0.5011889383209069	0	4	7	0	0	-21714.16177760704	1.0251024203844403	7.826666568336388	5.667610884523421	2.1590556838129693	1	25	50	3	0	1.0	0.3811479538073707	0.8933876019324707	1.0	0.2073275339345426	6.993557772228343	1.0	0.3811479538073707	0.8933876019324707	1.0	0.2073275339345426	6.993557772228343	1.0	0.3811479538073707	0.8933876019324707	1.0	0.2073275339345426	6.993557772228343	6.226223692329154	0.7712011298811781	6.08454733812677E-4	0.31156319577172326	0.22254280941882576	0.20052320793917722	0.2653707868702736	
3195000	-61636.982699376946	-61647.27984180554	10.297142428593366	-19591.52627352131	0.9707401000380068	2.5811672175452784	2.3147049251495835	0.26646229239569513	3	6	5	0	0	-20336.864413039515	0.5197741595782993	2.0861671577896983	1.5407303917401263	0.5454367660495719	1	5	7	0	0	-21718.889155244713	1.1807836396550784	10.201462541885636	6.451726925536809	3.7497356163488247	11	35	50	3	0	1.0	0.46383137099461946	2.1675237639042177	1.0	1.376256940400394	8.960253131504592	1.0	0.46383137099461946	2.1675237639042177	1.0	1.376256940400394	8.960253131504592	1.0	0.46383137099461946	2.1675237639042177	1.0	1.376256940400394	8.960253131504592	3.8036704361474256	1.229110416575927	3.916815479242973E-4	0.3118925039797475	0.22158300882264867	0.20056719152482233	0.26595729567278187	
3200000	-61612.80506468823	-61636.76722778582	23.962163097592537	-19587.076522893796	0.8956373421980971	1.4675297447953226	1.4079170187850518	0.05961272601027079	0	3	5	0	0	-20335.95485816349	0.42704948662190884	1.4861945069495714	1.0338357058347412	0.45235880111483007	0	4	7	0	0	-21713.735846728534	0.9365617621581523	8.012677467336975	4.899443945715484	3.1132335216214924	6	30	50	3	0	1.0	0.40365350042708625	1.4171030549521146	1.0	1.3986605225551434	9.161707367409965	1.0	0.40365350042708625	1.4171030549521146	1.0	1.3986605225551434	9.161707367409965	1.0	0.40365350042708625	1.4171030549521146	1.0	1.3986605225551434	9.161707367409965	6.226223692329154	1.0691961919417852	6.185223410219615E-4	0.3087992282334726	0.22277724441410965	0.20052320793917722	0.26790031941324033	
3205000	-61615.093106609376	-61640.506756336224	25.413649726848327	-19586.954909564676	0.88505896872252	1.6929414450906493	1.5134149801159595	0.1795264649746894	0	3	5	0	0	-20340.09605027065	0.5470070253308627	1.7323800444448318	1.5644282344905565	0.16795180995427517	1	5	7	0	0	-21713.455796500897	0.9439246327154412	8.680861218825155	5.939345757651374	2.741515461173781	11	36	51	2	0	1.0	0.47213949566668584	1.9177088438769352	1.0	1.702312549405629	11.22248126457495	1.0	0.47213949566668584	1.9177088438769352	1.0	1.702312549405629	11.22248126457495	1.0	0.47213949566668584	1.9177088438769352	1.0	1.702312549405629	11.22248126457495	6.226223692329154	0.5158982534390029	5.050439778305753E-4	0.3083703023899001	0.22320617025768216	0.20052320793917722	0.26790031941324033	
3210000	-61630.442779908975	-61645.04776034004	14.604980431067807	-19587.799480469715	0.8187206932030615	1.62005744898982	1.61443760998685	0.005619839002970147	0	3	5	0	0	-20339.461401478613	0.6049221760548936	2.297470935698721	1.7827426999751974	0.514728235723524	2	6	7	0	0	-21717.786878391715	0.9169287136030219	8.664202679422914	5.745922635419032	2.9182800440038807	9	33	50	3	0	1.0	0.5396814665800294	0.9313739693874166	1.0	1.3849329226557412	10.006299192278382	1.0	0.5396814665800294	0.9313739693874166	1.0	1.3849329226557412	10.006299192278382	1.0	0.5396814665800294	0.9313739693874166	1.0	1.3849329226557412	10.006299192278382	6.226223692329154	0.5158982534390029	4.7838190493899456E-4	0.3083703023899001	0.22320286868328088	0.20052320793917722	0.26790362098764164	
3215000	-61650.22598982545	-61648.077682391995	-2.148307433455736	-19590.15769551679	1.061469322827218	2.5628713847554456	2.156925526770252	0.40594585798519356	1	4	5	0	0	-20338.282671509834	0.622040238531547	1.9722435328545487	1.6508311591842355	0.321412373670313	0	4	7	0	0	-21719.637315365366	1.2572321090441063	9.295939242299236	6.122513575948218	3.1734256663510205	3	24	47	6	0	1.0	0.36947879642263404	1.2577666040997075	1.0	0.3327321752658569	6.351813668657747	1.0	0.36947879642263404	1.2577666040997075	1.0	0.3327321752658569	6.351813668657747	1.0	0.36947879642263404	1.2577666040997075	1.0	0.3327321752658569	6.351813668657747	6.226223692329154	1.4674815741697114	5.523983552860381E-4	0.30800300850256834	0.22320286868328088	0.20052320793917722	0.2682709148749734	
3220000	-61635.908513530936	-61639.92591589637	4.017402365434002	-19588.39221765479	0.8821885662725205	1.7211694040379215	1.5026870576034188	0.21848234643450276	0	3	5	0	0	-20336.78566582964	0.5335145914841962	1.9283663484716942	1.1528306671824529	0.7755356812892418	1	4	6	1	0	-21714.74803241193	1.022288795279167	8.657626850134129	5.5558458434778135	3.1017810066563154	5	27	48	5	0	1.0	0.37336166820056954	1.295637399374982	1.0	1.069202766064823	5.57768404258603	1.0	0.37336166820056954	1.295637399374982	1.0	1.069202766064823	5.57768404258603	1.0	0.37336166820056954	1.295637399374982	1.0	1.069202766064823	5.57768404258603	6.226223692329154	0.4693461199136173	4.980716793623882E-4	0.30800300850256834	0.22320286868328088	0.20052320793917722	0.2682709148749734	
3225000	-61662.27495454031	-61647.96398167802	-14.310972862293635	-19589.40431654524	0.8940257631293596	1.838717816313619	1.5084256962724267	0.3302921200411922	0	3	5	0	0	-20338.49944902981	0.5127870967566122	1.7643639006045106	1.3168523372398435	0.44751156336466713	0	3	6	1	0	-21720.060216102975	1.1710820616465727	10.198585254895733	6.73713152059829	3.461453734297442	1	25	50	3	0	1.0	0.5875715894905659	2.1813755879953485	1.0	0.31919693720834147	4.448170373500079	1.0	0.5875715894905659	2.1813755879953485	1.0	0.31919693720834147	4.448170373500079	1.0	0.5875715894905659	2.1813755879953485	1.0	0.31919693720834147	4.448170373500079	5.598357194575546	1.9663748368312433	4.0850439071638846E-4	0.3113521283376742	0.22087459486690364	0.20136372740247904	0.26640954939294303	
3230000	-61656.40455049581	-61643.435946524536	-12.968603971274554	-19588.990379223625	0.9047199171270929	1.8454990828094284	1.6581240404442856	0.1873750423651428	0	3	5	0	0	-20343.57588871688	0.7230239137856462	2.9314603100356154	2.2407980778499166	0.6906622321856986	0	4	7	0	0	-21710.86967858403	1.1189916366750685	9.58694503009013	6.450633382354848	3.1363116477352806	2	27	51	2	0	1.0	0.5079801135494857	2.723949334046837	1.0	0.16840175659925868	4.580433710398871	1.0	0.5079801135494857	2.723949334046837	1.0	0.16840175659925868	4.580433710398871	1.0	0.5079801135494857	2.723949334046837	1.0	0.16840175659925868	4.580433710398871	5.598357194575546	1.9663748368312433	4.752306205905117E-4	0.3113521283376742	0.22087459486690364	0.20136372740247904	0.26640954939294303	
3235000	-61647.19791586929	-61643.96034286104	-3.237573008252695	-19589.068259535972	0.9016092718691454	1.6209017680460134	1.4935937053886539	0.12730806265735978	1	4	5	0	0	-20339.77181314728	0.46771823281893915	1.239054951880171	0.8021397314081518	0.43691522047201925	0	3	6	1	0	-21715.120270177787	1.0869948518472201	8.366700072762251	5.146112092934628	3.2205879798276262	3	20	43	10	0	1.0	0.47239976889836427	0.7307246637320713	1.0	0.3869743333179262	6.2169656737446255	1.0	0.47239976889836427	0.7307246637320713	1.0	0.3869743333179262	6.2169656737446255	1.0	0.47239976889836427	0.7307246637320713	1.0	0.3869743333179262	6.2169656737446255	3.141915609549275	0.5081416887656386	5.499668759563318E-4	0.30800300850256834	0.22320286868328088	0.20052320793917722	0.2682709148749734	
3240000	-61648.86945558241	-61644.323185936155	-4.546269646256044	-19589.850807487157	1.069088491884774	1.9625477272894658	1.3577007239160945	0.6048470033733714	0	3	5	0	0	-20338.291101857645	0.5239079613156322	1.3249876791716078	0.9287372221839963	0.39625045698761135	1	3	5	2	0	-21716.181276591353	0.9822220973758504	8.300285918813302	5.256984074792074	3.0433018440212276	2	23	47	6	0	1.0	0.49596277541781314	1.6366683836660052	1.0	0.12578282204554914	4.762381652260815	1.0	0.49596277541781314	1.6366683836660052	1.0	0.12578282204554914	4.762381652260815	1.0	0.49596277541781314	1.6366683836660052	1.0	0.12578282204554914	4.762381652260815	4.257983345066737	0.5081416887656386	6.798774948957712E-4	0.30800300850256834	0.22320286868328088	0.20052320793917722	0.2682709148749734	
3245000	-61632.81336836452	-61639.52382030922	6.7104519447022	-19587.492401973643	0.7918571329363907	1.2667626520723432	0.5988398468037099	0.6679228052686335	0	2	4	1	0	-20337.104402889585	0.5010272236973867	1.7511875814778028	1.2137252852461038	0.537462296231699	0	4	7	0	0	-21714.927015445992	0.9618705208182123	8.665017754555315	5.432734254520702	3.232283500034619	3	27	50	3	0	1.0	0.3173132982925846	1.724114884262949	1.0	0.8803069100703829	5.8339057098585485	1.0	0.3173132982925846	1.724114884262949	1.0	0.8803069100703829	5.8339057098585485	1.0	0.3173132982925846	1.724114884262949	1.0	0.8803069100703829	5.8339057098585485	5.257833855042649	1.4471443112024247	4.575683316258324E-4	0.30800300850256834	0.2211309790892955	0.2025950975331626	0.2682709148749734	
3250000	-61652.15033662504	-61644.036459612944	-8.113877012097857	-19588.70892783472	1.271287888229925	2.6715036705247126	2.359281391621826	0.3122222789028874	0	3	5	0	0	-20340.6846927865	0.6771968065206282	2.074282650625719	1.337257571955677	0.7370250786700419	0	4	7	0	0	-21714.642838991724	0.9837210970279446	9.765398797933791	6.031713024757953	3.73368577317584	3	26	49	4	0	1.0	0.433905181059511	2.6944969893101005	1.0	0.7280868415140931	5.770646633021074	1.0	0.433905181059511	2.6944969893101005	1.0	0.7280868415140931	5.770646633021074	1.0	0.433905181059511	2.6944969893101005	1.0	0.7280868415140931	5.770646633021074	5.801897347370943	0.6496874954771441	5.031593496261341E-4	0.30800300850256834	0.2211309790892955	0.2025950975331626	0.2682709148749734	
3255000	-61655.00332835885	-61650.14497470416	-4.858353654686617	-19589.08121150573	1.0696781861318017	2.127803428435757	1.8025209513343918	0.3252824771013652	1	4	5	0	0	-20339.82227046397	0.5609695622712058	1.853737169305587	1.4888391013254667	0.3648980679801205	0	3	6	1	0	-21721.241492734454	1.0177017906171548	8.899184917785032	6.577010863445643	2.3221740543393903	1	25	50	3	0	1.0	0.6306140014078765	0.9174639098518895	1.0	0.19081981797691586	7.281745256704906	1.0	0.6306140014078765	0.9174639098518895	1.0	0.19081981797691586	7.281745256704906	1.0	0.6306140014078765	0.9174639098518895	1.0	0.19081981797691586	7.281745256704906	3.7003707954278537	0.38180124849154157	5.380440906693037E-4	0.3113521283376742	0.22087459486690364	0.2002534994471811	0.26751977734824095	
3260000	-61649.78577354524	-61645.532506195785	-4.2532673494565785	-19588.357233447186	0.9926683939339356	2.304201066700423	1.7556766702753326	0.5485243964250903	0	3	5	0	0	-20337.268950573063	0.5514755708978583	2.180934963292648	1.7427238543199002	0.43821110897274856	1	5	7	0	0	-21719.906322175535	1.0039444681428764	8.770721790082696	6.574746430151588	2.1959753599311096	1	26	51	2	0	1.0	0.620937567418231	1.4565617412815672	1.0	0.19670409383148613	11.213292097164084	1.0	0.620937567418231	1.4565617412815672	1.0	0.19670409383148613	11.213292097164084	1.0	0.620937567418231	1.4565617412815672	1.0	0.19670409383148613	11.213292097164084	3.7003707954278537	0.38180124849154157	3.8664014301730714E-4	0.3113521283376742	0.22087459486690364	0.2002534994471811	0.26751977734824095	
3265000	-61640.77309491407	-61645.09356036855	4.320465454485994	-19587.649937484992	0.8429154921102983	1.5374585309936735	1.4190586227813924	0.11839990821228102	0	3	5	0	0	-20338.70694144435	0.5450647207400595	1.9577337627536764	1.746531233354447	0.2112025293992294	0	4	7	0	0	-21718.7366814392	1.008423385987861	8.561141522534651	6.3204096126647595	2.2407319098698912	1	25	50	3	0	1.0	0.4117261587980022	1.3426018828616895	1.0	0.07437446546190968	11.691213139810568	1.0	0.4117261587980022	1.3426018828616895	1.0	0.07437446546190968	11.691213139810568	1.0	0.4117261587980022	1.3426018828616895	1.0	0.07437446546190968	11.691213139810568	3.7003707954278537	0.38180124849154157	4.909789307169996E-4	0.3113521283376742	0.22087459486690364	0.2002534994471811	0.26751977734824095	
3270000	-61638.01182030658	-61639.29106831057	1.2792480039955478	-19591.595031095898	1.0844632988969536	1.9036280243116686	1.2773921295050124	0.6262358948066561	3	6	5	0	0	-20337.375504127747	0.7334848869389159	2.2471078265848514	1.820370662362067	0.4267371642227843	1	5	7	0	0	-21710.32053308692	1.2962726098212092	11.686987028656755	7.527965047530541	4.159021981126215	12	36	50	3	0	1.0	0.527533007028127	4.549709470043101	1.0	1.4448485594407112	7.440500657420628	1.0	0.527533007028127	4.549709470043101	1.0	1.4448485594407112	7.440500657420628	1.0	0.527533007028127	4.549709470043101	1.0	1.4448485594407112	7.440500657420628	4.381858619615869	0.6420259908947026	4.3947807415225225E-4	0.30899977973735027	0.22158300882264867	0.20459952016463023	0.2648176912753712	
3275000	-61658.78483512596	-61649.53893846563	-9.245896660333075	-19587.61954003345	1.1182768282353364	2.185495395802236	1.3027424443632865	0.882752951438949	1	3	4	1	0	-20337.8119186311	0.5381973008682494	1.8791417796729089	1.4846893421736655	0.3944524374992431	0	4	7	0	0	-21724.107479801078	1.1478395995125101	10.077114873678667	6.480658015045437	3.5964568586332315	2	26	50	3	0	1.0	0.5100451302490592	1.5733002480548417	1.0	0.35229740717117236	6.133213649780563	1.0	0.5100451302490592	1.5733002480548417	1.0	0.35229740717117236	6.133213649780563	1.0	0.5100451302490592	1.5733002480548417	1.0	0.35229740717117236	6.133213649780563	3.7003707954278537	0.45739846601820966	4.8189988331677984E-4	0.3113521283376742	0.22087459486690364	0.20355580649347227	0.2642174703019498	
3280000	-61654.42201173496	-61644.41171529671	-10.010296438251482	-19588.33836956752	1.0819226807898115	2.045528685651548	1.8375296128201488	0.20799907283139926	0	3	5	0	0	-20341.39643646412	0.812086151363898	2.717011933059889	2.432705164298174	0.2843067687617158	2	6	7	0	0	-21714.676909265072	1.09733504754333	10.826237151100667	7.594560932918013	3.231676218182656	10	35	51	2	0	1.0	0.530201178290973	1.417347309674243	1.0	1.0411014570836776	9.625982045111757	1.0	0.530201178290973	1.417347309674243	1.0	1.0411014570836776	9.625982045111757	1.0	0.530201178290973	1.417347309674243	1.0	1.0411014570836776	9.625982045111757	4.958011053113328	1.7157277606013168	4.5513805224471957E-4	0.30899977973735027	0.22158300882264867	0.20459952016463023	0.2648176912753712	
3285000	-61646.342019103526	-61641.461774703595	-4.880244399928065	-19586.079297384123	0.8964094628026122	1.6682413904735587	1.3225401170102982	0.3457012734632605	0	3	5	0	0	-20338.349380046122	0.6594048331408517	2.4056642097737395	2.0626520887901014	0.34301212098363765	1	5	7	0	0	-21717.03309727335	1.1207556530355747	11.043125718560525	7.564755915910803	3.4783698026497243	15	38	49	4	0	1.0	0.6188115919622783	2.4307110767504696	1.0	1.23273130736084	9.070382441040532	1.0	0.6188115919622783	2.4307110767504696	1.0	1.23273130736084	9.070382441040532	1.0	0.6188115919622783	2.4307110767504696	1.0	1.23273130736084	9.070382441040532	4.958011053113328	1.7157277606013168	4.2916487401646906E-4	0.30899977973735027	0.22158300882264867	0.20308660003557902	0.2663306114044224	
